,url,date,topics
0,https://www.bbc.com//news/articles/cp3zee35x6ko,17 Dec 2024,"['Scottish government', 'Scotland', 'John Swinney', 'Scottish Labour', 'Anas Sarwar', 'Pensions']"
1,https://www.bbc.com//news/articles/cvgp4y7w05ko,8 days ago,"['Pensioners', 'Department for Work & Pensions', 'Northern Ireland']"
2,https://www.bbc.com//news/articles/ckgnl7j1kglo,6 days ago,"['Transport', 'Rail travel', 'London', 'Manchester', 'England', 'Shepherds Bush']"
3,https://www.bbc.com//news/articles/c8dmre8jn5no,16 Dec 2024,['Housing']
4,https://www.bbc.com//news/articles/c245e06r236o,2 Dec 2024,['Grimsby']
5,https://www.bbc.com//news/articles/c36pgw639pko,28 Nov 2024,"['Surrey County Council', 'Council tax']"
6,https://www.bbc.com//news/articles/c785l1nrpd1o,1 Dec 2024,"['Plastic pollution', 'Climate', 'Environment']"
7,https://www.bbc.com//news/articles/c33d6161z3yo,3 days ago,"['Bangalore', ""Women's rights"", 'India']"
8,https://www.bbc.com//news/articles/c0j1wwypygxo,5 Dec 2024,"['Sweden', 'Sexism', 'Women', 'Gender pay gap', ""Women's rights"", 'Working parents', 'Life', 'Lifestyle']"
9,https://www.bbc.com//news/articles/c8rl4rjgyzdo,20 Nov 2024,"['Mayor of the Sheffield City Region', 'Sheffield']"
10,https://www.bbc.com//news/articles/cwyxwpw9jj0o,17 Nov 2024,"['Listed buildings', 'Rail travel', 'London', 'Greenwich']"
11,https://www.bbc.com//news/newsbeat-47317701,21 Nov 2024,"['Jussie Smollett', 'Chicago', 'United States']"
12,https://www.bbc.com//news/articles/cz7wy5722pno,17 Nov 2024,"['Cambridge', 'Women', 'Gender pay gap', 'Gender', 'Cambridgeshire']"
13,https://www.bbc.com//news/articles/cp81ynn7r4mo,1 Nov 2024,"['Fertility', 'Infertility', 'Finland']"
14,https://www.bbc.com//news/articles/cje3eqe8kvno,26 Oct 2024,"['Indigenous Australians', 'King Charles III', 'Australia']"
15,https://www.bbc.com//news/articles/cj313mj6xemo,22 Oct 2024,"['Southampton Council', 'Hampshire & Isle of Wight']"
16,https://www.bbc.com//news/articles/c981g43vmmro,20 Oct 2024,"['Diversity', 'Wales', 'Racism', 'Race and ethnicity', 'Representation']"
17,https://www.bbc.com//news/articles/c4gdjxvd7ggo,17 Oct 2024,"['Affordable housing', 'Planning permission', 'Abingdon']"
18,https://www.bbc.com//news/articles/cj043nqep5lo,16 Oct 2024,['Leeds']
19,https://www.bbc.com//news/articles/cj4dk9lx77jo,15 Oct 2024,"['Dentistry', 'NI Health', 'Greysteel', 'Northern Ireland']"
20,https://www.bbc.com//news/articles/c62rdv7v210o,14 Oct 2024,['no_topics']
21,https://www.bbc.com//news/articles/crl8xee75wgo,10 Oct 2024,"['Financial services', 'Xi Jinping', 'International Business', 'China']"
22,https://www.bbc.com//news/articles/c0jw6yp0434o,11 Oct 2024,['Scotland']
23,https://www.bbc.com//news/articles/crm28vp8rvko,9 Oct 2024,"['Spain', 'International Business', 'Immigration']"
24,https://www.bbc.com//news/articles/c07n5nrvjygo,4 Oct 2024,['Economic analysis']
25,https://www.bbc.com//news/articles/czeg87x125ro,7 Oct 2024,"['Kamala Harris', 'US election 2024', 'Donald Trump', 'United States']"
26,https://www.bbc.com//news/articles/cn039png86zo,6 Oct 2024,"['Wales', 'Llangollen', 'Care homes', 'Llandudno']"
27,https://www.bbc.com//news/articles/c3e95lny0x9o,30 Sep 2024,"['Asia', 'China']"
28,https://www.bbc.com//news/articles/c5y0gl51e7mo,25 Sep 2024,"['Social inequality', 'Alder Hey Children’s Hospital', 'Child health', 'Liverpool']"
29,https://www.bbc.com//news/articles/cn0ejvewjg5o,24 Sep 2024,"['Scotland', 'Homelessness']"
30,https://www.bbc.com//news/articles/crejz9je0llo,18 Sep 2024,"['Wales', 'UK government', 'Welsh government', 'Welsh Labour', 'Labour Party', 'Welsh Conservatives']"
31,https://www.bbc.com//news/articles/c1k3k9y2dp3o,20 Sep 2024,"['Sexism', 'Women', 'Bristol', 'Gloucestershire']"
32,https://www.bbc.com//news/articles/cdx6x1vp6ddo,16 Sep 2024,"['Wales', 'Health', 'Women', 'Wellbeing', 'NHS Wales', 'Fishguard', 'Mental health']"
33,https://www.bbc.com//news/articles/cp3dv9r256do,11 Sep 2024,"['Poverty', 'Scottish government', 'Scotland']"
34,https://www.bbc.com//news/articles/c9858r32dm1o,13 Sep 2024,"['South Africa', 'Africa']"
35,https://www.bbc.com//news/articles/cvge858dvl5o,10 Sep 2024,"['Femicide', 'Women in India', 'Health', 'India', 'Sexism']"
36,https://www.bbc.com//news/articles/cvg30w9vemko,6 Sep 2024,"['Berkshire', 'Food banks', 'Cost of Living ', 'Bracknell']"
37,https://www.bbc.com//news/articles/c1l5rl3nneqo,3 Sep 2024,"['Social inequality', 'Sailing', 'Bristol', 'Bristol']"
38,https://www.bbc.com//news/articles/c8rx1vr83ldo,30 Aug 2024,"['New Caledonia', 'France', 'Asia Pacific']"
39,https://www.bbc.com//news/articles/ce31qz1w79yo,18 Aug 2024,"['Tyne and Wear Fire and Rescue Service', 'Durham Police', 'Firefighting']"
40,https://www.bbc.com//news/articles/cze51j93438o,17 Aug 2024,"['Scotland', 'SNP (Scottish National Party)']"
41,https://www.bbc.com//news/articles/c0l807dj7z7o,16 Aug 2024,"['University of Bristol', 'Bristol']"
42,https://www.bbc.com//news/articles/c5ykr900my8o,11 Aug 2024,"['Policing', 'UK immigration', 'Keir Starmer', 'UK disorder 2024']"
43,https://www.bbc.com//news/articles/cd05zje0dk2o,7 Aug 2024,"['UK disorder 2024', 'Bristol']"
44,https://www.bbc.com//news/articles/c3d9v74r0n0o,9 Aug 2024,"['UK disorder 2024', 'Bristol', 'Bristol']"
45,https://www.bbc.com//news/articles/c978m6z3egno,24 Jul 2024,"['Family & Education', 'Children', 'UK Parliament', 'Labour Party']"
46,https://www.bbc.com//news/articles/cx0283j3jwqo,22 Jul 2024,"['Darlington', 'Darlington Borough Council', 'Life expectancy']"
47,https://www.bbc.com//news/articles/c87r0pey80po,20 Jul 2024,"['Asia', 'India', 'Coronavirus']"
48,https://www.bbc.com//news/articles/c4ngk8yp3v4o,16 Jul 2024,"['Retailing', 'Crime']"
49,https://www.bbc.com//news/uk-56592331,31 Mar 2021,"['Black Lives Matter', 'Racism']"
50,https://www.bbc.com//news/business-40894089,11 Aug 2017,['no_topics']
51,https://www.bbc.com//news/uk-scotland-scotland-business-60500978,24 Feb 2022,"['Scottish government', 'NHS Scotland', 'Audit Scotland']"
52,https://www.bbc.com//news/business-32476838,15 May 2015,['no_topics']
53,https://www.bbc.com//news/education-48226256,15 May 2019,['no_topics']
54,https://www.bbc.com//news/uk-52964839,8 Jun 2020,['no_topics']
55,https://www.bbc.com//news/world-us-canada-43892189,25 Apr 2018,['no_topics']
56,https://www.bbc.com//news/uk-wales-46975740,27 Jan 2019,['no_topics']
57,https://www.bbc.com//news/entertainment-arts-49739135,19 Sep 2019,['no_topics']
58,https://www.bbc.com//news/business-58538887,13 Sep 2021,"['Trades Union Congress', 'UK economy', 'CBI']"
59,https://www.bbc.com//news/uk-scotland-south-scotland-58316933,24 Aug 2021,"['Galashiels', 'Libraries', 'Glasgow', 'Scottish Borders Council']"
60,https://www.bbc.com//news/business-48903058,7 Jul 2019,['no_topics']
61,https://www.bbc.com//news/uk-42657438,12 Jan 2018,['no_topics']
62,https://www.bbc.com//news/uk-wales-53539577,3 Aug 2020,['no_topics']
63,https://www.bbc.com//news/election-us-2020-54866037,9 Nov 2020,['no_topics']
64,https://www.bbc.com//news/uk-wales-65693977,25 May 2023,"['Wales', 'Poverty', 'Cardiff Council', 'Cardiff', 'Ely', 'Cost of living', 'Wales economy']"
65,https://www.bbc.com//news/uk-northern-ireland-51177099,21 Jan 2020,['no_topics']
66,https://www.bbc.com//news/world-us-canada-54023227,4 Sep 2020,['no_topics']
67,https://www.bbc.com//news/business-57570010,22 Jun 2021,"['Department for Transport', 'Transport', 'Electric cars', 'Climate change', 'Grant Shapps']"
68,https://www.bbc.com//news/education-42353456,14 Dec 2017,['no_topics']
69,https://www.bbc.com//news/world-asia-india-60211403,9 Feb 2022,"['Asia', 'Employment', 'India']"
70,https://www.bbc.com//news/world-latin-america-44685614,2 Jul 2018,['no_topics']
71,https://www.bbc.com//news/world-latin-america-44691497,2 Jul 2018,['no_topics']
72,https://www.bbc.com//news/uk-england-manchester-62939610,17 Sep 2022,"['Manchester', 'Books']"
73,https://www.bbc.com//news/uk-politics-52973338,9 Jun 2020,['no_topics']
74,https://www.bbc.com//news/uk-politics-54633115,6 Nov 2020,['no_topics']
75,https://www.bbc.com//news/53503711,23 Jul 2020,['no_topics']
76,https://www.bbc.com//news/world-49974437,17 Oct 2019,['no_topics']
77,https://www.bbc.com//news/world-europe-48132191,17 May 2019,['no_topics']
78,https://www.bbc.com//news/health-56096265,18 Feb 2021,"['Social inequality', 'Coronavirus vaccines', 'Race and ethnicity']"
79,https://www.bbc.com//news/uk-politics-50945597,31 Dec 2019,['no_topics']
80,https://www.bbc.com//news/world-us-canada-57917973,21 Jul 2021,"['United States', 'Life expectancy']"
81,https://www.bbc.com//news/uk-politics-55947070,5 Feb 2021,['Boris Johnson']
82,https://www.bbc.com//news/uk-england-london-56997137,9 May 2021,"['Conservative Party', 'London elections 2021', 'Mayor of London', 'London', 'Greater London Authority', 'Green Party (England and Wales)', 'Labour Party', 'Liberal Democrats']"
83,https://www.bbc.com//newsround/56267543,8 Mar 2023,['no_topics']
84,https://www.bbc.com//news/uk-scotland-48498147,3 Jun 2019,['no_topics']
85,https://www.bbc.com//news/world-asia-54582346,17 Oct 2020,['no_topics']
86,https://www.bbc.com//news/world-latin-america-62724375,3 Sep 2022,['Chile']
87,https://www.bbc.com//news/newsbeat-48353501,22 May 2019,['no_topics']
88,https://www.bbc.com//news/uk-england-birmingham-66119852,15 Jul 2023,"['Digital literacy', 'Birmingham', 'Coventry', 'Broadband', 'Social isolation', 'E-learning']"
89,https://www.bbc.com//news/world-us-canada-53548415,26 Jul 2020,['no_topics']
90,https://www.bbc.com//news/business-60610537,4 Mar 2022,"['World Bank', 'Russia-Ukraine war', 'Global energy crisis', 'Economic inequality', 'International sanctions', 'International Monetary Fund (IMF)', 'Global economy', 'Russia', 'Inflation', 'Global trade', 'Economic sanctions', 'Economic growth', 'Oil', 'European Union', 'Ukraine', 'Natural gas']"
91,https://www.bbc.com//news/uk-wales-57147062,18 May 2021,"['Wales', 'Swansea University', 'Swansea', 'Wales culture', 'Women', 'Urdd Eisteddfod']"
92,https://www.bbc.com//news/world-us-canada-56405199,18 Mar 2021,"['Social inequality', 'Coronavirus vaccines', 'BBC Verify', 'United States']"
93,https://www.bbc.com//news/uk-england-55593210,9 Jan 2021,"['Worthing', 'Coronavirus vaccines']"
94,https://www.bbc.com//news/entertainment-arts-45626989,24 Sep 2018,['no_topics']
95,https://www.bbc.com//news/entertainment-arts-48029110,1 May 2019,['no_topics']
96,https://www.bbc.com//news/world-asia-42910896,21 Apr 2018,['no_topics']
97,https://www.bbc.com//news/uk-england-bristol-63742507,27 Nov 2022,['no_topics']
98,https://www.bbc.com//news/uk-politics-parliaments-40535201,7 Jul 2017,['no_topics']
99,https://www.bbc.com//news/uk-43395310,14 Mar 2018,['no_topics']
100,https://www.bbc.com//news/education-48229037,14 May 2019,['no_topics']
101,https://www.bbc.com//news/world-54337098,29 Sep 2020,['no_topics']
102,https://www.bbc.com//news/world-us-canada-52912238,3 Jun 2020,['no_topics']
103,https://www.bbc.com//news/world-africa-61263834,2 May 2022,"['Angola', 'Poetry']"
104,https://www.bbc.com//news/uk-59391843,24 Nov 2021,"['Kenya', 'BBC', 'Charities', 'Whitley Bay', 'Nairobi']"
105,https://www.bbc.com//news/uk-england-bristol-50478891,22 Nov 2019,['no_topics']
106,https://www.bbc.com//news/health-55832754,28 Jan 2021,"['Social inequality', 'Coronavirus vaccines', 'Birmingham', 'Race and ethnicity']"
107,https://www.bbc.com//news/education-49150993,30 Jul 2019,['no_topics']
108,https://www.bbc.com//news/world-africa-54357810,1 Oct 2020,['no_topics']
109,https://www.bbc.com//news/uk-scotland-63066500,28 Sep 2022,"['HM Treasury', 'Scottish government', 'International Monetary Fund (IMF)', 'Tax', 'Liz Truss', 'Bank of England', 'Kwasi Kwarteng', 'Income tax']"
110,https://www.bbc.com//news/world-asia-india-41264072,15 Nov 2017,['no_topics']
111,https://www.bbc.com//news/uk-politics-40561891,10 Jul 2017,['no_topics']
112,https://www.bbc.com//news/world-asia-51705199,8 Mar 2020,['no_topics']
113,https://www.bbc.com//news/business-60015294,17 Jan 2022,"['World Bank', 'Poverty', 'Oxfam', 'Davos']"
114,https://www.bbc.com//news/uk-england-bristol-47817920,5 Apr 2019,['no_topics']
115,https://www.bbc.com//news/uk-wales-45967237,25 Oct 2018,['no_topics']
116,https://www.bbc.com//news/world-africa-61787582,14 Jun 2022,"['Colonialism', 'South Africa', 'Ryanair']"
117,https://www.bbc.com//news/uk-wales-politics-56266357,3 Mar 2021,"['Wales', 'HM Treasury', 'Rishi Sunak', 'Welsh government']"
118,https://www.bbc.com//news/entertainment-arts-40726058,26 Jul 2017,['no_topics']
119,https://www.bbc.com//news/world-asia-india-47878178,19 Apr 2019,['no_topics']
120,https://www.bbc.com//news/education-47734733,28 Mar 2019,['no_topics']
121,https://www.bbc.com//news/world-asia-china-42577654,6 Jan 2018,['no_topics']
122,https://www.bbc.com//news/business-41903076,27 Nov 2017,['no_topics']
123,https://www.bbc.com//news/newsbeat-48353501,22 May 2019,['no_topics']
124,https://www.bbc.com//news/uk-scotland-scotland-politics-47730492,28 Mar 2019,['no_topics']
125,https://www.bbc.com//news/world-latin-america-46726118,1 Jan 2019,['no_topics']
126,https://www.bbc.com//news/uk-wales-59353957,21 Nov 2021,"['First-past-the-post voting', 'UK government', 'UK Parliament', 'Welsh Parliament']"
127,https://www.bbc.com//news/uk-england-hereford-worcester-65309486,19 Apr 2023,"['Birmingham', 'Gambling']"
128,https://www.bbc.com//news/uk-scotland-scotland-business-67131032,17 Oct 2023,"['Scotland economy', 'UK taxes', 'Scotland business', 'Scotland taxation']"
129,https://www.bbc.com//news/blogs-trending-42604610,8 Jan 2018,['no_topics']
130,https://www.bbc.com//news/world-us-canada-51636831,28 Feb 2020,['no_topics']
131,https://www.bbc.com//news/uk-scotland-scotland-politics-42271534,7 Dec 2017,['no_topics']
132,https://www.bbc.com//news/uk-england-oxfordshire-46921469,18 Jan 2019,['no_topics']
133,https://www.bbc.com//news/uk-england-lancashire-48540509,6 Jun 2019,['no_topics']
134,https://www.bbc.com//news/business-51531171,17 Feb 2020,['no_topics']
135,https://www.bbc.com//news/uk-england-birmingham-58190713,12 Aug 2021,"['Childhood cancer', 'Birmingham', 'Fundraising', 'Cancer']"
136,https://www.bbc.com//news/world-asia-60685141,10 Mar 2022,"['South Korea', 'South Korean presidential election 2022']"
137,https://www.bbc.com//news/election-2019-50511329,23 Nov 2019,['no_topics']
138,https://www.bbc.com//news/uk-england-suffolk-67089466,13 Oct 2023,['Lowestoft']
139,https://www.bbc.com//news/education-56417834,27 Mar 2021,"['Coronavirus lockdown measures', 'Impact of the COVID-19 pandemic on children']"
140,https://www.bbc.com//news/world-europe-isle-of-man-58571263,16 Sep 2021,['Isle of Man election 2021']
141,https://www.bbc.com//news/uk-64761495,26 Feb 2023,"['Scottish nationalism', 'Nicola Sturgeon', 'SNP leadership contest 2023', 'Scottish independence', 'Glenluce', 'Scottish Parliament', 'SNP (Scottish National Party)']"
142,https://www.bbc.com//news/world-55042935,23 Nov 2020,['100 Women']
143,https://www.bbc.com//news/world-50822363,22 Dec 2019,['no_topics']
144,https://www.bbc.com//news/uk-65997718,26 Jun 2023,"['Housing', 'Homelessness', 'Affordable housing', 'UK Royal Family', 'Cost of living', 'Prince William, Prince of Wales']"
145,https://www.bbc.com//news/newsbeat-61439307,13 May 2022,"['Coronavirus lockdown measures', 'Loneliness', 'Suicide prevention', 'Samaritans', 'Mental health']"
146,https://www.bbc.com//news/world-africa-65808661,7 Jun 2023,"['Racism', 'Tunisia', 'Black interest']"
147,https://www.bbc.com//news/uk-politics-56601166,1 Apr 2021,['Boris Johnson']
148,https://www.bbc.com//news/business-46013665,31 Oct 2018,['no_topics']
149,https://www.bbc.com//news/uk-scotland-50614999,30 Nov 2019,['no_topics']
150,https://www.bbc.com//news/health-51619608,25 Feb 2020,['no_topics']
151,https://www.bbc.com//news/world-asia-36223755,7 May 2016,['no_topics']
152,https://www.bbc.com//news/uk-wales-66157689,20 Aug 2023,"['Wales', 'Diet & nutrition']"
153,https://www.bbc.com//news/uk-scotland-55124729,30 Nov 2020,['no_topics']
154,https://www.bbc.com//news/uk-politics-11426411,28 Sep 2010,['no_topics']
155,https://www.bbc.com//news/uk-politics-11903735,3 Dec 2010,['no_topics']
156,https://www.bbc.com//news/business-13581730,27 May 2011,['no_topics']
157,https://www.bbc.com//news/world-46973330,24 Jan 2019,['no_topics']
158,https://www.bbc.com//news/world-latin-america-61510332,29 May 2022,['Colombia']
159,https://www.bbc.com//news/uk-scotland-scotland-business-53131032,21 Jun 2020,['no_topics']
160,https://www.bbc.com//news/uk-england-oxfordshire-61922329,25 Jun 2022,"['Viral posts', 'Oxford', 'Pop music']"
161,https://www.bbc.com//news/world-africa-47952787,29 Apr 2019,['no_topics']
162,https://www.bbc.com//news/uk-wales-42967201,7 Feb 2018,['no_topics']
163,https://www.bbc.com//news/uk-politics-41168093,6 Sep 2017,['no_topics']
164,https://www.bbc.com//news/uk-politics-42212270,3 Dec 2017,['no_topics']
165,https://www.bbc.com//news/business-49806247,30 Sep 2019,['no_topics']
166,https://www.bbc.com//news/world-latin-america-49516660,29 Aug 2019,['no_topics']
167,https://www.bbc.com//news/uk-england-bristol-65767445,7 Jun 2023,"['Black Lives Matter', 'Edward Colston', 'Atlantic slave trade', 'George Floyd death', 'Bristol']"
168,https://www.bbc.com//news/uk-wales-politics-63199565,13 Oct 2022,"['Wales', 'Housing', 'Welsh government']"
169,https://www.bbc.com//news/business-57287370,28 May 2021,"['Companies', 'Black Lives Matter', 'George Floyd death', 'Representation']"
170,https://www.bbc.com//news/uk-scotland-scotland-politics-47730492,28 Mar 2019,['no_topics']
171,https://www.bbc.com//news/uk-wales-59353957,21 Nov 2021,"['First-past-the-post voting', 'UK government', 'UK Parliament', 'Welsh Parliament']"
172,https://www.bbc.com//news/world-europe-40217621,9 Jun 2017,['no_topics']
173,https://www.bbc.com//news/uk-wales-58341915,27 Aug 2021,"['Wales', 'Social media', 'Unemployment benefits', 'Money', 'Personal finance', 'Student debt', 'Personal debt', 'Loan sharks', 'Universal Credit', 'Payday lenders', 'Young people', 'Mental health']"
174,https://www.bbc.com//newsround/42794339,6 Feb 2018,['no_topics']
175,https://www.bbc.com//news/education-42049814,20 Nov 2017,['no_topics']
176,https://www.bbc.com//news/uk-scotland-scotland-politics-52247861,10 Apr 2020,['no_topics']
177,https://www.bbc.com//news/world-us-canada-52245690,11 Apr 2020,['no_topics']
178,https://www.bbc.com//news/uk-england-64874355,23 Mar 2023,"['Children', 'Self harm', 'NHS', 'Young people', 'Mental health']"
179,https://www.bbc.com//news/uk-scotland-scotland-business-49161866,30 Jul 2019,['no_topics']
180,https://www.bbc.com//news/uk-wales-politics-56305170,6 Mar 2021,"['Welsh Liberal Democrats', 'Wales', 'Economic inequality', 'Wales business', 'Plaid Cymru', 'Helen Mary Jones', 'Green economy', 'Welsh Parliament election 2021', 'Wales economy', 'Delyth Jewell']"
181,https://www.bbc.com//news/uk-scotland-56318364,8 Mar 2021,"['Women', 'Gender pay gap', 'Scotland business']"
182,https://www.bbc.com//news/world-australia-61432462,19 May 2022,"['Floods', 'Queensland', 'Australia election 2022', 'Climate change', 'Australia climate', 'Severe weather', 'Insurance']"
183,https://www.bbc.com//news/blogs-trending-42604610,8 Jan 2018,['no_topics']
184,https://www.bbc.com//news/world-46164568,24 Nov 2018,"['100 Women', 'Women', 'Gender pay gap', 'Dating', 'Online dating']"
185,https://www.bbc.com//news/business-67191791,23 Oct 2023,['Tax']
186,https://www.bbc.com//news/uk-wales-politics-56201108,26 Feb 2021,"['Wales', 'Welsh Labour', 'Welsh Parliament election 2021', 'Labour Party', 'Renewable energy']"
187,https://www.bbc.com//news/business-47212342,22 Feb 2019,['no_topics']
188,https://www.bbc.com//news/education-60683839,11 Mar 2022,"['Primary schools', 'Schools', 'Secondary education', 'England', 'Young people', 'Impact of the COVID-19 pandemic on children']"
189,https://www.bbc.com//news/uk-scotland-scotland-politics-47773024,1 Apr 2019,['no_topics']
190,https://www.bbc.com//news/uk-scotland-42422866,20 Dec 2017,['no_topics']
191,https://www.bbc.com//news/health-58912528,14 Oct 2021,"[""Women's health"", 'Stillbirth', 'Babies & toddlers', 'Pregnancy']"
192,https://www.bbc.com//news/uk-scotland-46437030,4 Dec 2018,['no_topics']
193,https://www.bbc.com//news/uk-england-bristol-49905168,13 Oct 2019,['no_topics']
194,https://www.bbc.com//news/uk-northern-ireland-43507973,22 Mar 2018,['no_topics']
195,https://www.bbc.com//news/world-asia-54582346,17 Oct 2020,['no_topics']
196,https://www.bbc.com//news/uk-wales-politics-57142970,18 Jan 2022,"['Wales', 'Welsh government', 'Universal Credit']"
197,https://www.bbc.com//news/uk-41574047,10 Oct 2017,['no_topics']
198,https://www.bbc.com//news/business-50579897,11 Dec 2019,['no_topics']
199,https://www.bbc.com//news/world-africa-44632151,14 Jul 2018,['no_topics']
200,https://www.bbc.com//news/uk-scotland-48498147,3 Jun 2019,['no_topics']
201,https://www.bbc.com//news/business-53245501,1 Jul 2020,['no_topics']
202,https://www.bbc.com//news/uk-england-devon-50125321,24 Oct 2019,['no_topics']
203,https://www.bbc.com//news/world-asia-60384651,16 Feb 2022,['South Korea']
204,https://www.bbc.com//news/business-58976987,1 Nov 2021,"['Economics', 'Recession', 'Japan', 'Economic growth']"
205,https://www.bbc.com//news/world-africa-54357810,1 Oct 2020,['no_topics']
206,https://www.bbc.com//news/health-55832754,28 Jan 2021,"['Social inequality', 'Coronavirus vaccines', 'Birmingham', 'Race and ethnicity']"
207,https://www.bbc.com//news/uk-england-birmingham-58190713,12 Aug 2021,"['Childhood cancer', 'Birmingham', 'Fundraising', 'Cancer']"
208,https://www.bbc.com//news/election-2019-50511329,23 Nov 2019,['no_topics']
209,https://www.bbc.com//news/world-asia-60685141,10 Mar 2022,"['South Korea', 'South Korean presidential election 2022']"
210,https://www.bbc.com//news/uk-politics-48567208,8 Jun 2019,['no_topics']
211,https://www.bbc.com//news/uk-42182013,2 Dec 2017,['no_topics']
212,https://www.bbc.com//news/uk-scotland-edinburgh-east-fife-46540256,12 Dec 2018,['no_topics']
213,https://www.bbc.com//news/world-latin-america-53997063,4 Sep 2020,['no_topics']
214,https://www.bbc.com//news/uk-politics-11426411,28 Sep 2010,['no_topics']
215,https://www.bbc.com//news/entertainment-arts-62764488,4 Sep 2022,['Music']
216,https://www.bbc.com//news/world-africa-49564397,3 Sep 2019,['no_topics']
217,https://www.bbc.com//news/world-africa-47952787,29 Apr 2019,['no_topics']
218,https://www.bbc.com//news/uk-politics-61745817,9 Jun 2022,['Social mobility']
219,https://www.bbc.com//news/uk-scotland-63066500,28 Sep 2022,"['HM Treasury', 'Scottish government', 'International Monetary Fund (IMF)', 'Tax', 'Liz Truss', 'Bank of England', 'Kwasi Kwarteng', 'Income tax']"
220,https://www.bbc.com//news/world-latin-america-56899171,27 Apr 2021,"['Chile protests', 'Mexico', 'Chile', 'Music']"
221,https://www.bbc.com//news/stories-55020994,24 Nov 2020,"['100 Women', 'Sanna Marin', 'Finland', 'Feminism', 'Long Reads']"
222,https://www.bbc.com//news/business-50579897,11 Dec 2019,['no_topics']
223,https://www.bbc.com//news/world-africa-44632151,14 Jul 2018,['no_topics']
224,https://www.bbc.com//news/uk-scotland-53133985,22 Jun 2020,['no_topics']
225,https://www.bbc.com//news/uk-england-bristol-56487102,23 Mar 2021,"['Bristol City Council', 'Avon and Somerset Constabulary']"
226,https://www.bbc.com//news/world-41394055,27 Sep 2017,['no_topics']
227,https://www.bbc.com//news/uk-scotland-52967975,8 Jun 2020,['no_topics']
228,https://www.bbc.com//news/uk-scotland-scotland-politics-52247861,10 Apr 2020,['no_topics']
229,https://www.bbc.com//news/business-57287370,28 May 2021,"['Companies', 'Black Lives Matter', 'George Floyd death', 'Representation']"
230,https://www.bbc.com//news/uk-scotland-48207818,9 May 2019,['no_topics']
231,https://www.bbc.com//news/uk-wales-politics-56305170,6 Mar 2021,"['Welsh Liberal Democrats', 'Wales', 'Economic inequality', 'Wales business', 'Plaid Cymru', 'Helen Mary Jones', 'Green economy', 'Welsh Parliament election 2021', 'Wales economy', 'Delyth Jewell']"
232,https://www.bbc.com//news/uk-scotland-56318364,8 Mar 2021,"['Women', 'Gender pay gap', 'Scotland business']"
233,https://www.bbc.com//news/world-australia-61432462,19 May 2022,"['Floods', 'Queensland', 'Australia election 2022', 'Climate change', 'Australia climate', 'Severe weather', 'Insurance']"
234,https://www.bbc.com//news/uk-politics-55947070,5 Feb 2021,['Boris Johnson']
235,https://www.bbc.com//news/uk-england-london-56997137,9 May 2021,"['Conservative Party', 'London elections 2021', 'Mayor of London', 'London', 'Greater London Authority', 'Green Party (England and Wales)', 'Labour Party', 'Liberal Democrats']"
236,https://www.bbc.com//news/uk-england-cumbria-66923709,30 Sep 2023,"['Transport', 'Barrow-in-Furness', 'Bus travel', 'Westmorland and Furness Council', 'Windermere']"
237,https://www.bbc.com//news/world-60610678,4 Mar 2022,"[""International Women's Day"", 'Women', ""Women's rights""]"
238,https://www.bbc.com//news/uk-england-birmingham-54029351,4 Sep 2020,['no_topics']
239,https://www.bbc.com//news/world-latin-america-56986821,31 May 2021,"['Human rights', 'Colombia protests', 'Iván Duque', 'Bogota', 'Colombia']"
240,https://www.bbc.com//news/uk-wales-50130590,9 Nov 2019,['no_topics']
241,https://www.bbc.com//news/uk-53397549,13 Jul 2020,['no_topics']
242,https://www.bbc.com//news/entertainment-arts-52889419,2 Jun 2020,['no_topics']
243,https://www.bbc.com//news/business-51364852,9 Feb 2020,['no_topics']
244,https://www.bbc.com//news/uk-47203200,12 Feb 2019,['no_topics']
245,https://www.bbc.com//news/world-asia-india-64979731,20 Mar 2023,"['Women in India', 'Asia', 'Women', 'India']"
246,https://www.bbc.com//news/world-asia-china-51104313,14 Jan 2020,['no_topics']
247,https://www.bbc.com//news/uk-48103017,30 Apr 2019,['no_topics']
248,https://www.bbc.com//news/uk-wales-54002555,3 Sep 2020,['no_topics']
249,https://www.bbc.com//news/world-asia-china-59020837,23 Oct 2021,['no_topics']
250,https://www.bbc.com//news/uk-wales-politics-56510221,25 Mar 2021,"['Wales', 'Coronavirus lockdown measures', 'Poverty', 'Economic inequality', 'Wales business', 'Social inequality', 'Caerphilly', 'Wales economy', 'Fochriw']"
251,https://www.bbc.com//news/world-asia-64479712,2 Feb 2023,"['Philippines', 'United States']"
252,https://www.bbc.com//news/world-europe-53261944,12 Jul 2020,['no_topics']
253,https://www.bbc.com//news/uk-scotland-scotland-politics-63108499,2 Oct 2022,"['Conservative Party', 'SNP (Scottish National Party)']"
254,https://www.bbc.com//news/business-48062920,26 Apr 2019,['no_topics']
255,https://www.bbc.com//news/uk-politics-40561891,10 Jul 2017,['no_topics']
256,https://www.bbc.com//news/world-asia-india-41264072,15 Nov 2017,['no_topics']
257,https://www.bbc.com//news/education-56996245,6 May 2021,"['State schools', 'Impact of the COVID-19 pandemic on children']"
258,https://www.bbc.com//news/uk-scotland-scotland-politics-50808996,16 Dec 2019,['no_topics']
